"id","time","event","pos_x","pos_y","page_w","page_h","environment","url","page_name","element_type","element_id","element_tracked_by","user_account","visit_id","page_visit_id","visitor_id","collected"
"1443","0.03","move","1629","136","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540079"
"1444","0.04","move","1643","140","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540079"
"1445","0.08","move","1654","141","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540079"
"1446","0.04","move","1666","147","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540079"
"1447","0.76","move","1430","163","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540080"
"1448","0.31","move","1389","151","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1449","0.86","move","1370","159","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1450","0.03","move","1354","171","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1451","0.01","move","1339","179","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1452","0.01","move","1327","184","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1453","0.01","move","1311","189","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540081"
"1454","0.03","move","1296","195","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1455","0.30","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1456","0.03","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1457","0.03","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1458","0.02","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1459","0.03","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1460","0.02","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1461","0.03","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1462","0.04","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1463","0.04","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1464","0.08","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1465","0.18","scroll","0","0","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540082"
"1466","0.72","move","489","263","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1467","0.00","move","542","237","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1468","0.01","move","603","214","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1469","0.01","move","658","201","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1470","0.01","move","695","198","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1471","0.01","move","738","196","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1472","0.01","move","772","196","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1473","0.27","move","785","196","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1474","0.03","move","812","196","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1475","0.01","move","826","196","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1476","0.03","move","840","197","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1477","0.13","click","844","200","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540076"
"1478","0.31","move","825","189","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1479","0.03","move","815","164","497","1707","class:Logo","localhost:3000","localhost:3000","undefined yet","Logo","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1480","0.01","move","813","142","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1481","0.01","move","813","116","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1482","0.01","move","813","97","497","1707","class:Logo_parent","localhost:3000","localhost:3000","undefined yet","Logo_parent","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1483","0.01","move","818","76","497","1707","n","localhost:3000","localhost:3000","undefined yet","undefined","n","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1484","0.01","move","822","62","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1485","0.03","move","829","49","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1486","0.17","move","840","42","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1487","0.36","click","849","43","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540077"
"1488","0.39","move","851","43","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1489","0.01","move","877","43","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1490","0.01","move","904","43","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1491","0.01","move","953","41","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1492","0.01","move","1003","39","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1493","0.01","move","1048","38","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1494","0.01","move","1088","37","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1495","0.01","move","1115","37","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1496","0.01","move","1137","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1497","0.01","move","1156","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1498","0.01","move","1174","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1499","0.01","move","1190","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1500","0.01","move","1203","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1501","0.01","move","1216","36","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1502","0.03","move","1232","38","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1503","0.03","move","1245","39","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1504","0.03","move","1259","40","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1505","0.03","move","1272","41","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
"1506","0.03","move","1289","42","497","1707","class:nav-bead","localhost:3000","localhost:3000","undefined yet","nav-bead","class","1","EtqVhkGE1cN7RtFVKkE5vXkGWKVcjlxX2zSJklJMZIT5j7RHD81450524940","http://localhost:3000/:/:572354137","rZVB6wcPlWaMpSYdrB4BSEg8lpgjnOGGpRnPpAnSj0Qq12etOm1450524940","1450540078"
